year,idind,x,y
2017,33552,"8","2"
2017,33553,"8","3"
2017,33555,"6","3"
2017,44845,"12","4"
2017,40958,"12","3"
2017,40959,"10","2"
2017,33557,"6","2"
2017,33558,"8","2"
2017,33579,"8","2"
2017,33580,"12","2"
2017,40961,"8","2"
2017,33597,"14","3"
2017,31504,"8","1"
2017,20105,"8","1"
2017,24196,"11","1"
2017,20114,"24","1"
2017,24201,"10","2"
2017,33601,"8","3"
2017,28860,"8","2"
2017,28861,"12","3"
2017,1321,"10","3"
2017,30235,"8","3"
2017,40967,"9","2"
2017,31496,"24","3"
2017,31498,"10","2"
2017,33487,"8","3"
2017,11643,"12","3"
2017,48216,"16","3"
2017,48217,"11","2"
2017,11644,"8","3"
2017,50485,"24","3"
2017,1258,"8","4"
2017,44849,"12","3"
2017,51732,"8","2"
2017,1326,"12","3"
2017,18031,"8","1"
2017,51735,"8","1"
2017,1331,"8","3"
2017,53065,"5","2"
2017,40970,"24","2"
2017,50488,"10","1"
2017,40974,"8","2"
2017,40975,"9","2"
2017,48218,"10","2"
2017,48220,"8","3"
2017,51740,"14","3"
2017,51742,"10","5"
2017,50495,"8","3"
2017,50496,"8","3"
2017,51745,"9","2"
2017,53067,"12","2"
2017,53068,"10","2"
2017,1453,"4","4"
2017,16483,"8","3"
2017,11671,"12","4"
2017,16486,"8","3"
2017,16488,"6","3"
2017,22918,"12","3"
2017,20127,"10","3"
2017,48223,"12","3"
2017,25590,"10","3"
2017,1475,"8","3"
2017,16492,"7","3"
2017,25607,"8","2"
2017,1524,"4","4"
2017,1495,"12","2"
2017,16496,"8","4"
2017,1501,"8","3"
2017,1508,"12","2"
2017,21615,"8","1"
2017,20148,"24","1"
2017,25596,"9","2"
2017,25597,"10","3"
2017,30246,"12","3"
2017,30247,"14","3"
2017,1482,"6","4"
2017,18059,"7","3"
2017,1509,"8","2"
2017,25600,"12","2"
2017,33607,"24","3"
2017,1526,"12","3"
2017,31508,"12","3"
2017,1530,"12","3"
2017,1531,"8","3"
2017,1540,"12","3"
2017,44859,"8","3"
2017,20140,"12","3"
2017,25610,"8","2"
2017,1550,"5","2"
2017,51755,"7","4"
2017,40980,"8","2"
2017,40981,"12","2"
2017,1592,"8","2"
2017,1593,"11","2"
2017,1595,"8","2"
2017,1596,"24","1"
2017,1598,"8","1"
2017,40983,"8","1"
2017,11695,"8","1"
2017,1581,"8","2"
2017,1576,"4","2"
2017,28876,"24","2"
2017,1571,"8","1"
2017,22930,"8","2"
2017,28877,"8","2"
2017,50503,"10","3"
2017,50504,"7","3"
2017,53073,"8","1"
2017,53074,"14","2"
2017,1617,"10","3"
2017,1618,"7","3"
2017,1622,"8","3"
2017,1625,"7","3"
2017,11702,"8","3"
2017,1627,"12","3"
2017,18073,"12","3"
2017,1623,"8","3"
2017,25614,"7","3"
2017,18074,"9","3"
2017,18075,"4","3"
2017,24222,"12","2"
2017,1645,"24","3"
2017,21625,"7","3"
2017,1659,"9","3"
2017,24227,"9","3"
2017,24223,"12","3"
2017,1672,"24","3"
2017,1674,"12","4"
2017,1675,"10","3"
2017,20152,"10","2"
2017,1678,"8","3"
2017,48235,"5","3"
2017,16525,"8","3"
2017,16526,"8","3"
2017,16527,"8","3"
2017,16528,"8","3"
2017,28893,"12","3"
2017,28894,"8","3"
2017,1702,"5","3"
2017,1703,"12","3"
2017,1708,"7","3"
2017,1709,"8","3"
2017,16531,"8","3"
2017,1722,"8","3"
2017,1723,"8","3"
2017,1729,"7","3"
2017,20159,"7","2"
2017,16539,"7","3"
2017,16540,"24","2"
2017,33612,"10","3"
2017,33618,"7","3"
2017,40989,"24","3"
2017,40991,"8","3"
2017,40993,"8","3"
2017,48236,"12","3"
2017,33634,"5","3"
2017,41001,"10","2"
2017,33644,"8","3"
2017,41010,"8","3"
2017,33652,"8","3"
2017,33659,"8","2"
2017,33673,"8","3"
2017,33692,"8","1"
2017,33693,"8","2"
2017,33695,"10","3"
2017,33696,"10","2"
2017,33714,"5","3"
2017,33715,"8","3"
2017,33729,"8","4"
2017,33730,"12","3"
2017,33734,"12","3"
2017,33735,"8","3"
2017,33739,"12","3"
2017,33747,"7","3"
2017,33748,"8","3"
2017,33750,"12","2"
2017,33751,"6","2"
2017,33757,"10","3"
2017,33764,"6","4"
2017,44879,"8","3"
2017,44891,"8","3"
2017,44892,"8","3"
2017,16498,"7","4"
2017,14550,"8","3"
2017,41017,"4","3"
2017,1624,"8","3"
2017,31534,"8","3"
2017,33781,"10","3"
2017,24220,"8","3"
2017,41003,"8","3"
2017,44896,"8","2"
2017,41004,"8","3"
2017,1628,"12","3"
2017,48251,"8","3"
2017,1510,"8","3"
2017,50517,"10","4"
2017,44886,"8","3"
2017,50507,"6","3"
2017,1699,"10","2"
2017,1713,"8","3"
2017,33623,"8","3"
2017,1597,"4","1"
2017,24218,"4","2"
2017,1698,"8","3"
2017,1697,"24","3"
2017,56071,"8","4"
2017,56072,"8","3"
2017,50525,"8","3"
2017,50526,"12","3"
2017,48263,"2","4"
2017,48266,"8","2"
2017,48267,"8","2"
2017,51781,"8","3"
2017,51782,"8","3"
2017,41031,"8","3"
2017,48305,"6","2"
2017,16541,"7","3"
2017,16542,"12","3"
2017,16544,"12","3"
2017,31536,"16","3"
2017,1797,"8","3"
2017,1801,"9","2"
2017,41032,"8","1"
2017,16550,"24","2"
2017,16551,"12","3"
2017,1809,"9","2"
2017,25647,"6","3"
2017,25649,"8","1"
2017,56448,"8","1"
2017,28903,"8","2"
2017,28904,"8","1"
2017,28905,"8","2"
2017,28906,"8","2"
2017,28907,"8","1"
2017,25653,"12","3"
2017,33788,"8","2"
2017,48270,"8","1"
2017,31542,"8","2"
2017,31543,"10","2"
2017,33791,"8","1"
2017,56450,"10","1"
2017,1831,"8","2"
2017,1833,"8","3"
2017,1834,"8","2"
2017,1845,"8","2"
2017,16555,"8","2"
2017,1867,"8","2"
2017,1868,"12","1"
2017,1873,"8","1"
2017,1874,"8","1"
2017,14564,"8","2"
2017,1836,"10","2"
2017,21637,"8","2"
2017,1844,"8","3"
2017,25630,"8","1"
2017,56451,"10","3"
2017,25673,"8","2"
2017,25674,"8","1"
2017,28913,"7","3"
2017,28915,"12","3"
2017,33796,"5","5"
2017,1893,"8","3"
2017,1896,"12","3"
2017,22947,"8","2"
2017,24232,"8","3"
2017,1883,"6","3"
2017,1884,"8","2"
2017,22946,"9","2"
2017,14567,"8","1"
2017,14568,"6","2"
2017,11726,"24","3"
2017,18094,"12","3"
2017,18095,"12","5"
2017,22957,"24","2"
2017,48275,"6","3"
2017,1918,"10","2"
2017,48277,"12","2"
2017,25688,"10","2"
2017,25689,"10","2"
2017,25691,"8","2"
2017,53089,"8","1"
2017,25693,"8","2"
2017,25694,"8","3"
2017,25695,"8","3"
2017,33799,"12","3"
2017,48278,"8","2"
2017,1938,"5","2"
2017,1941,"8","2"
2017,1942,"8","2"
2017,1944,"10","1"
2017,1948,"6","3"
2017,1952,"8","3"
2017,56452,"8","2"
2017,56453,"6","3"
2017,1950,"7","2"
2017,1951,"7","3"
2017,11730,"7","2"
2017,53090,"24","3"
2017,1975,"8","3"
2017,1983,"6","2"
2017,51791,"24","2"
2017,16567,"8","2"
2017,33804,"8","2"
2017,11738,"14","4"
2017,1959,"8","2"
2017,1971,"8","2"
2017,16565,"20","2"
2017,25702,"4","3"
2017,25703,"8","3"
2017,11743,"10","3"
2017,11745,"9","3"
2017,56454,"12","3"
2017,56455,"12","2"
2017,20175,"12","3"
2017,2014,"8","3"
2017,2015,"24","3"
2017,16570,"8","3"
2017,16575,"8","4"
2017,51794,"12","4"
2017,2006,"8","2"
2017,22960,"8","3"
2017,2016,"24","2"
2017,44909,"12","2"
2017,25723,"8","3"
2017,25727,"8","1"
2017,25728,"8","3"
2017,25731,"8","2"
2017,25732,"8","1"
2017,41042,"24","4"
2017,2031,"13","3"
2017,2032,"8","3"
2017,2033,"12","2"
2017,2034,"8","2"
2017,2037,"8","2"
2017,2061,"10","3"
2017,28929,"15","3"
2017,28931,"8","3"
2017,28932,"8","3"
2017,28935,"9","2"
2017,28937,"24","3"
2017,2080,"8","2"
2017,30295,"8","2"
2017,2084,"8","2"
2017,33809,"10","2"
2017,28939,"6","2"
2017,28940,"12","2"
2017,2062,"8","2"
2017,25644,"8","2"
2017,2083,"8","2"
2017,33810,"10","1"
2017,25709,"4","3"
2017,25713,"8","3"
2017,25714,"24","2"
2017,28947,"8","3"
2017,25717,"8","2"
2017,41044,"12","3"
2017,30271,"12","1"
2017,30272,"8","1"
2017,33812,"12","2"
2017,44913,"12","1"
2017,48285,"8","1"
2017,48286,"8","1"
2017,25670,"8","2"
2017,28910,"8","1"
2017,44914,"12","2"
2017,44915,"8","2"
2017,33822,"8","2"
2017,33824,"10","2"
2017,50543,"12","2"
2017,33825,"8","2"
2017,53102,"12","2"
2017,33826,"12","2"
2017,41049,"12","3"
2017,33829,"24","3"
2017,33831,"8","3"
2017,33835,"7","2"
2017,33836,"8","2"
2017,33841,"8","2"
2017,33842,"24","2"
2017,33843,"8","2"
2017,53103,"12","2"
2017,33844,"8","2"
2017,41052,"8","2"
2017,44918,"8","2"
2017,41060,"24","3"
2017,41061,"12","3"
2017,33871,"7","2"
2017,33872,"12","1"
2017,33873,"10","2"
2017,41062,"12","1"
2017,41063,"12","2"
2017,33881,"9","3"
2017,33888,"12","3"
2017,33889,"8","3"
2017,33890,"12","2"
2017,33894,"4","3"
2017,33895,"8","2"
2017,51803,"12","2"
2017,33899,"8","3"
2017,33901,"8","3"
2017,41077,"12","1"
2017,33911,"7","3"
2017,44922,"3","1"
2017,53104,"8","1"
2017,33928,"13","3"
2017,33929,"8","2"
2017,41086,"7","3"
2017,51806,"8","2"
2017,48292,"12","3"
2017,51809,"8","3"
2017,51810,"8","3"
2017,31557,"12","3"
2017,33955,"8","2"
2017,51811,"9","2"
2017,2035,"6","3"
2017,30290,"8","2"
2017,53107,"8","2"
2017,33957,"8","3"
2017,33961,"8","3"
2017,1849,"8","3"
2017,41104,"12","2"
2017,53108,"12","2"
2017,41106,"22","3"
2017,41107,"8","1"
2017,44931,"8","2"
2017,51812,"8","2"
2017,1837,"8","3"
2017,31544,"10","3"
2017,20167,"7","2"
2017,1875,"8","2"
2017,33795,"10","2"
2017,30293,"8","2"
2017,41112,"8","1"
2017,33863,"8","2"
2017,33944,"8","2"
2017,41096,"10","2"
2017,33902,"22","2"
2017,33903,"8","1"
2017,50553,"12","2"
2017,28923,"12","3"
2017,25721,"8","2"
2017,48304,"10","2"
2017,22941,"3","3"
2017,33793,"8","3"
2017,1861,"8","3"
2017,44919,"8","2"
2017,1856,"8","2"
2017,51814,"9","2"
2017,1984,"8","2"
2017,30284,"8","2"
2017,28914,"8","2"
2017,41084,"8","2"
2017,50555,"12","2"
2017,18101,"14","2"
2017,48308,"9","2"
2017,48310,"10","3"
2017,22958,"10","4"
2017,33927,"8","3"
2017,50557,"8","3"
2017,1947,"8","2"
2017,33801,"4","2"
2017,30267,"10","2"
2017,14569,"8","1"
2017,50529,"8","1"
2017,33847,"12","3"
2017,33849,"14","2"
2017,25729,"8","3"
2017,51818,"8","2"
2017,16574,"8","2"
2017,31548,"12","2"
2017,14574,"12","3"
2017,56459,"12","3"
2017,16552,"12","2"
2017,50528,"10","2"
2017,25699,"12","3"
2017,44908,"10","3"
2017,25690,"10","2"
2017,51789,"12","2"
2017,41087,"12","3"
2017,53128,"8","4"
2017,11721,"8","2"
2017,56384,"10","2"
2017,1855,"12","2"
2017,56385,"8","2"
2017,1876,"8","1"
2017,56386,"8","2"
2017,16572,"4","2"
2017,25640,"8","2"
2017,41117,"8","1"
2017,41118,"8","3"
2017,41119,"12","3"
2017,56461,"12","3"
2017,51824,"10","2"
2017,53131,"8","2"
2017,53132,"8","2"
2017,2091,"11","3"
2017,31564,"8","2"
2017,50559,"8","3"
2017,2131,"9","4"
2017,14591,"8","3"
2017,14592,"8","3"
2017,25768,"8","4"
2017,44949,"11","3"
2017,22967,"8","2"
2017,2166,"13","1"
2017,2173,"4","3"
2017,2174,"8","1"
2017,14604,"8","4"
2017,2170,"8","3"
2017,2172,"13","3"
2017,2175,"8","3"
2017,22978,"12","3"
2017,2210,"12","3"
2017,2213,"9","3"
2017,50562,"8","3"
2017,2195,"8","3"
2017,18117,"8","2"
2017,25783,"8","3"
2017,25789,"8","3"
2017,21651,"8","4"
2017,30304,"7","3"
2017,30305,"8","3"
2017,16589,"4","2"
2017,2255,"7","3"
2017,11799,"9","3"
2017,48329,"8","3"
2017,22985,"8","2"
2017,44955,"7","2"
2017,14627,"12","3"
2017,14628,"12","1"
2017,25796,"9","3"
2017,2287,"8","2"
2017,41135,"14","4"
2017,44275,"8","3"
2017,41138,"4","1"
2017,25820,"6","1"
2017,56184,"8","4"
2017,56185,"8","2"
2017,56188,"10","4"
2017,56189,"11","2"
2017,48340,"8","4"
2017,51830,"10","4"
2017,21655,"10","2"
2017,33977,"12","2"
2017,2322,"12","2"
2017,56190,"12","3"
2017,2326,"8","2"
2017,48404,"4","3"
2017,48342,"8","3"
2017,48344,"12","3"
2017,50566,"12","4"
2017,28970,"9","3"
2017,30308,"6","2"
2017,2336,"10","2"
2017,2337,"7","3"
2017,2338,"14","4"
2017,2342,"8","4"
2017,56193,"8","3"
2017,56194,"11","4"
2017,11833,"24","2"
2017,18125,"7","3"
2017,30311,"8","2"
2017,51833,"8","2"
2017,11840,"12","1"
2017,20194,"12","2"
2017,14656,"10","2"
2017,41148,"8","3"
2017,51834,"12","2"
2017,56195,"10","3"
2017,44961,"10","3"
2017,44969,"12","3"
2017,44971,"8","4"
2017,51836,"12","3"
2017,51837,"8","1"
2017,51839,"8","5"
2017,41161,"12","4"
2017,44980,"7","3"
2017,44982,"7","4"
2017,33992,"8","3"
2017,41170,"4","3"
2017,44987,"12","4"
2017,44989,"8","3"
2017,56203,"12","3"
2017,56204,"24","3"
2017,53143,"8","2"
2017,56207,"10","3"
2017,45008,"12","3"
2017,45009,"6","3"
2017,48367,"12","3"
2017,48368,"8","3"
2017,48369,"4","4"
2017,48371,"24","3"
2017,56210,"8","2"
2017,51845,"12","3"
2017,34048,"8","4"
2017,48375,"8","3"
2017,48376,"7","2"
2017,50573,"10","3"
2017,50575,"9","5"
2017,48383,"8","4"
2017,56211,"8","2"
2017,56212,"8","1"
2017,34072,"10","4"
2017,53150,"12","3"
2017,50576,"12","3"
2017,34076,"12","2"
2017,34077,"12","3"
2017,34084,"9","3"
2017,50577,"10","2"
2017,50578,"8","2"
2017,41213,"8","2"
2017,41214,"8","4"
2017,45025,"12","4"
2017,45029,"8","1"
2017,34123,"24","4"
2017,34130,"8","3"
2017,45047,"8","3"
2017,2192,"8","5"
2017,51853,"8","2"
2017,53151,"14","3"
2017,53152,"8","3"
2017,48393,"14","3"
2017,48394,"12","3"
2017,48399,"12","2"
2017,48400,"8","1"
2017,48403,"8","4"
2017,25827,"8","3"
2017,30306,"12","2"
2017,45073,"8","3"
2017,45074,"6","3"
2017,22977,"24","3"
2017,34176,"9","3"
2017,2243,"8","1"
2017,28958,"4","2"
2017,2100,"7","3"
2017,2168,"24","1"
2017,48327,"12","1"
2017,28918,"12","2"
2017,50583,"8","1"
2017,2171,"8","1"
2017,53157,"8","3"
2017,51862,"10","2"
2017,25790,"8","2"
2017,30302,"8","3"
2017,2167,"8","2"
2017,53159,"12","2"
2017,51864,"12","2"
2017,51865,"12","2"
2017,50584,"8","2"
2017,50585,"7","3"
2017,56220,"8","3"
2017,56221,"12","3"
2017,2352,"8","3"
2017,2355,"8","3"
2017,11842,"7","3"
2017,14668,"8","3"
2017,2366,"8","2"
2017,2367,"8","2"
2017,2370,"8","2"
2017,53165,"7","2"
2017,2381,"7","4"
2017,2386,"6","4"
2017,2389,"8","3"
2017,11852,"7","3"
2017,11853,"8","3"
2017,14673,"8","3"
2017,14674,"8","2"
2017,51871,"10","3"
2017,51872,"6","3"
2017,2413,"10","3"
2017,2414,"8","3"
2017,11869,"8","4"
2017,28973,"12","1"
2017,14683,"8","3"
2017,14693,"7","2"
2017,14694,"12","2"
2017,16601,"8","3"
2017,16602,"8","3"
2017,41264,"8","2"
2017,22998,"8","3"
2017,24254,"8","3"
2017,14690,"8","2"
2017,28976,"12","2"
2017,41266,"8","3"
2017,41267,"8","2"
2017,25847,"8","3"
2017,2449,"8","3"
2017,2450,"8","2"
2017,34179,"8","1"
2017,30317,"12","2"
2017,2462,"8","3"
2017,2464,"12","3"
2017,18133,"9","3"
2017,18135,"8","3"
2017,28980,"8","3"
2017,48407,"8","1"
2017,14705,"12","3"
2017,14706,"8","3"
2017,48410,"8","1"
2017,48411,"8","1"
2017,41271,"8","3"
2017,2497,"4","3"
2017,45081,"6","3"
2017,51876,"12","2"
2017,2498,"8","2"
2017,2474,"8","2"
2017,28982,"8","2"
2017,51886,"8","2"
2017,51890,"8","1"
2017,11899,"8","3"
2017,23006,"8","4"
2017,23007,"12","4"
2017,14728,"8","3"
2017,14729,"8","4"
2017,31575,"8","4"
2017,31576,"12","4"
2017,51895,"8","1"
2017,41275,"8","3"
2017,41276,"8","2"
2017,2537,"6","2"
2017,14732,"8","2"
2017,28990,"7","2"
2017,28991,"12","2"
2017,25879,"8","3"
2017,21673,"10","2"
2017,21674,"8","3"
2017,2553,"6","3"
2017,2560,"8","3"
2017,11917,"10","3"
2017,2564,"12","3"
2017,2565,"10","3"
2017,2567,"10","3"
2017,2569,"7","4"
2017,2571,"9","3"
2017,2573,"9","3"
2017,2574,"10","2"
2017,50593,"10","3"
2017,21676,"10","3"
2017,21677,"9","2"
2017,11919,"5","3"
2017,18149,"12","3"
2017,50596,"6","3"
2017,56251,"9","3"
2017,56253,"8","2"
2017,21679,"8","2"
2017,41283,"8","2"
2017,16631,"6","3"
2017,16632,"8","2"
2017,25881,"12","3"
2017,25882,"8","3"
2017,25885,"6","3"
2017,51906,"8","1"
2017,48427,"12","1"
2017,48428,"8","3"
2017,51908,"8","3"
2017,41293,"8","4"
2017,51909,"12","3"
2017,51910,"8","4"
2017,34251,"9","3"
2017,34252,"8","3"
2017,34253,"4","3"
2017,34273,"12","4"
2017,25858,"12","1"
2017,34275,"8","1"
2017,34282,"12","2"
2017,48439,"12","1"
2017,48440,"12","4"
2017,41297,"8","4"
2017,41298,"8","3"
2017,50601,"12","4"
2017,50604,"8","3"
2017,41299,"8","4"
2017,34308,"24","2"
2017,34309,"10","3"
2017,53172,"6","4"
2017,34323,"10","5"
2017,45098,"8","3"
2017,45099,"10","3"
2017,50606,"8","4"
2017,41301,"8","3"
2017,44281,"12","3"
2017,50611,"8","3"
2017,50612,"8","3"
2017,50613,"10","3"
2017,50616,"8","3"
2017,50617,"5","3"
2017,50619,"8","3"
2017,50620,"10","2"
2017,50622,"12","3"
2017,50623,"6","3"
2017,34382,"8","4"
2017,41305,"8","3"
2017,41306,"8","3"
2017,34394,"8","3"
2017,2566,"12","3"
2017,34411,"10","3"
2017,18147,"12","3"
2017,18148,"9","2"
2017,41325,"8","3"
2017,14707,"12","3"
2017,30330,"10","3"
2017,50627,"10","3"
2017,14731,"8","2"
2017,21666,"8","3"
2017,24256,"12","3"
2017,31573,"8","3"
2017,45082,"7","4"
2017,56257,"8","4"
2017,41311,"24","3"
2017,48452,"12","1"
2017,48454,"8","4"
2017,41316,"8","2"
2017,41317,"10","3"
2017,41319,"8","3"
2017,41320,"8","3"
2017,51915,"10","3"
2017,51916,"6","3"
2017,45102,"8","3"
2017,45103,"8","3"
2017,41331,"8","3"
2017,45106,"8","3"
2017,41334,"8","1"
2017,41337,"12","2"
2017,41338,"10","1"
2017,41340,"10","4"
2017,41341,"8","3"
2017,51918,"12","3"
2017,51919,"12","4"
2017,51922,"12","1"
2017,48460,"6","2"
2017,45107,"6","3"
2017,48462,"10","4"
2017,56259,"8","3"
2017,56260,"10","2"
2017,48464,"10","3"
2017,48465,"6","3"
2017,48468,"8","3"
2017,50632,"8","1"
2017,50634,"8","1"
2017,50637,"8","2"
2017,50639,"8","2"
2017,50640,"8","2"
2017,51931,"8","3"
2017,51932,"10","3"
2017,50642,"12","4"
2017,51936,"10","3"
2017,51937,"4","3"
2017,51939,"8","3"
2017,51940,"8","3"
2017,50644,"8","2"
2017,50648,"8","1"
2017,50650,"12","1"
2017,51946,"6","3"
2017,51947,"10","4"
2017,51951,"8","4"
2017,51953,"8","3"
2017,51954,"8","3"
2017,51956,"12","4"
2017,51957,"12","4"
2017,51958,"10","3"
2017,51961,"8","4"
2017,51962,"8","4"
2017,51964,"8","2"
2017,51965,"8","3"
2017,53181,"8","4"
2017,53185,"8","3"
2017,53186,"8","3"
2017,53189,"8","4"
2017,53193,"8","3"
2017,53194,"8","3"
2017,53197,"8","3"
2017,53198,"10","3"
2017,53200,"12","2"
2017,53201,"10","3"
2017,53210,"8","4"
2017,53212,"8","3"
2017,53216,"6","4"
2017,56265,"8","3"
2017,56266,"10","4"
2017,56267,"10","4"
2017,56268,"6","3"
2017,56271,"8","3"
2017,56274,"2","3"
2017,2636,"11","3"
2017,16640,"8","3"
2017,50651,"12","2"
2017,30333,"13","2"
2017,30334,"10","2"
2017,16643,"24","2"
2017,16644,"24","2"
2017,14749,"8","2"
2017,31585,"8","3"
2017,34415,"12","3"
2017,11946,"4","3"
2017,11945,"8","2"
2017,25888,"8","3"
2017,25889,"12","2"
2017,25913,"10","3"
2017,25914,"6","2"
2017,2673,"12","4"
2017,48470,"8","3"
2017,2674,"8","3"
2017,2675,"8","3"
2017,2676,"8","3"
2017,20219,"9","1"
2017,20220,"9","1"
2017,23031,"12","3"
2017,31587,"8","3"
2017,25890,"10","3"
2017,25891,"8","3"
2017,51967,"8","2"
2017,51968,"12","3"
2017,25893,"8","2"
2017,25894,"8","2"
2017,51970,"6","2"
2017,51971,"8","2"
2017,51972,"12","3"
2017,51973,"12","3"
2017,11957,"8","3"
2017,2710,"12","2"
2017,2711,"12","2"
2017,2700,"12","2"
2017,20223,"12","3"
2017,16654,"9","2"
2017,16655,"12","2"
2017,16656,"8","2"
2017,16657,"6","2"
2017,2723,"10","4"
2017,41350,"8","3"
2017,11958,"24","2"
2017,16659,"8","2"
2017,16660,"9","2"
2017,24265,"8","1"
2017,2738,"8","3"
2017,2739,"12","3"
2017,2741,"8","3"
2017,2742,"8","3"
2017,11969,"8","3"
2017,11970,"10","3"
2017,11971,"8","3"
2017,2751,"8","3"
2017,2752,"8","3"
2017,2759,"8","3"
2017,2766,"12","5"
2017,14768,"12","3"
2017,14769,"8","3"
2017,20228,"8","1"
2017,45117,"8","1"
2017,25930,"6","4"
2017,2775,"8","3"
2017,2788,"6","2"
2017,2789,"8","2"
2017,2795,"12","2"
2017,2796,"8","2"
2017,2797,"8","2"
2017,2779,"8","3"
2017,2781,"10","2"
2017,34425,"8","2"
2017,2776,"8","3"
2017,20231,"8","3"
2017,2790,"8","3"
2017,20232,"8","2"
2017,25909,"7","3"
2017,2800,"11","3"
2017,2804,"8","3"
2017,2805,"8","2"
2017,24267,"8","2"
2017,25901,"8","2"
2017,29014,"8","2"
2017,2815,"10","3"
2017,2816,"8","3"
2017,11986,"8","2"
2017,14780,"8","2"
2017,25906,"12","3"
2017,25907,"8","3"
2017,25903,"7","3"
2017,34434,"6","3"
2017,11988,"8","2"
2017,11989,"8","2"
2017,45119,"3","4"
2017,18161,"10","1"
2017,34594,"12","1"
2017,20236,"12","4"
2017,2835,"4","2"
2017,11991,"24","3"
2017,2839,"8","3"
2017,25944,"12","3"
2017,29015,"8","2"
2017,29016,"12","2"
2017,2859,"12","2"
2017,55995,"5","2"
2017,24273,"9","2"
2017,2857,"8","2"
2017,2858,"12","3"
2017,20241,"2","3"
2017,20242,"8","3"
2017,25962,"24","2"
2017,25963,"24","2"
2017,2875,"8","3"
2017,20249,"7","3"
2017,2877,"22","3"
2017,2878,"12","3"
2017,16687,"7","3"
2017,18173,"9","3"
2017,34435,"24","2"
2017,41362,"10","2"
2017,41363,"8","2"
2017,41364,"10","2"
2017,41365,"10","2"
2017,45133,"8","3"
2017,45135,"8","3"
2017,45138,"24","2"
2017,45139,"6","2"
2017,45141,"11","1"
2017,48476,"12","3"
2017,48477,"10","2"
2017,48478,"7","2"
2017,53221,"12","1"
2017,34484,"8","2"
2017,34485,"8","2"
2017,45143,"10","3"
2017,48481,"8","2"
2017,48482,"10","3"
2017,34493,"6","3"
2017,34494,"7","3"
2017,34502,"12","3"
2017,34503,"8","3"
2017,34508,"8","2"
2017,34509,"8","2"
2017,34529,"7","2"
2017,34534,"12","3"
2017,34543,"12","3"
2017,34544,"12","2"
2017,34551,"10","2"
2017,34553,"8","3"
2017,34556,"11","3"
2017,34559,"11","3"
2017,34563,"10","3"
2017,34564,"7","3"
2017,34569,"4","3"
2017,34572,"8","1"
2017,34579,"9","4"
2017,34581,"10","4"
2017,34583,"24","3"
2017,34586,"12","2"
2017,34587,"3","2"
2017,31597,"12","2"
2017,11975,"8","4"
2017,2722,"6","2"
2017,34596,"8","2"
2017,45156,"8","4"
2017,45159,"8","2"
2017,44288,"24","3"
2017,2645,"8","3"
2017,2701,"8","2"
2017,34421,"8","2"
2017,2777,"8","3"
2017,41393,"8","3"
2017,20227,"8","3"
2017,20230,"12","3"
2017,18166,"3","3"
2017,18164,"10","3"
2017,34590,"10","3"
2017,34416,"8","2"
2017,34417,"8","2"
2017,30349,"8","3"
2017,48488,"12","3"
2017,34566,"24","2"
2017,41375,"8","2"
2017,34573,"8","2"
2017,34574,"10","2"
2017,24274,"8","1"
2017,51978,"10","3"
2017,23032,"24","3"
2017,53224,"24","3"
2017,11972,"24","3"
2017,11973,"8","3"
2017,11974,"8","2"
2017,41401,"8","3"
2017,50661,"12","3"
2017,41403,"12","4"
2017,55997,"24","2"
2017,31604,"8","4"
2017,12009,"9","2"
2017,16693,"9","3"
2017,29023,"6","2"
2017,31605,"24","3"
2017,12014,"8","3"
2017,31606,"8","3"
2017,26024,"6","3"
2017,26025,"8","3"
2017,26028,"12","2"
2017,26034,"6","3"
2017,26036,"8","3"
2017,50664,"8","3"
2017,51986,"8","3"
2017,14798,"10","2"
2017,2938,"24","4"
2017,18174,"12","1"
2017,18175,"10","2"
2017,18176,"10","2"
2017,18177,"8","2"
2017,48489,"24","3"
2017,45173,"24","2"
2017,51990,"8","3"
2017,20252,"7","2"
2017,20253,"7","3"
2017,21706,"8","1"
2017,25985,"10","3"
2017,30374,"8","3"
2017,26042,"6","3"
2017,26043,"8","2"
2017,2950,"5","3"
2017,41414,"12","3"
2017,29034,"8","2"
2017,26002,"8","2"
2017,26003,"8","2"
2017,26004,"10","2"
2017,31607,"12","2"
2017,51992,"12","3"
2017,51993,"10","3"
2017,26013,"8","3"
2017,26016,"8","2"
2017,53233,"8","2"
2017,34610,"8","3"
2017,34611,"8","3"
2017,2982,"6","2"
2017,12044,"10","2"
2017,20259,"8","2"
2017,2997,"24","2"
2017,14804,"8","2"
2017,56392,"8","4"
2017,26078,"24","2"
2017,34616,"12","2"
2017,20260,"12","3"
2017,45178,"8","3"
2017,26067,"12","2"
2017,26063,"14","3"
2017,45184,"8","2"
2017,51997,"8","2"
2017,41418,"8","2"
2017,41419,"8","2"
2017,51998,"8","2"
2017,51999,"8","2"
2017,50675,"12","3"
2017,52003,"8","2"
2017,45189,"12","2"
2017,45190,"4","2"
2017,45191,"12","2"
2017,53243,"4","1"
2017,56395,"12","2"
2017,56396,"12","2"
2017,20269,"8","2"
2017,16705,"7","2"
2017,16708,"10","2"
2017,26087,"8","3"
2017,26094,"24","2"
2017,26095,"8","3"
2017,26096,"24","2"
2017,56399,"24","2"
2017,29069,"10","2"
2017,30392,"7","2"
2017,30393,"7","2"
2017,3061,"8","2"
2017,3077,"10","3"
